proposal_id,ts,venue,symbol,side,net_pnl,r_multiple,f1_ratio,f2_pctl,f3_adx,f4_pctl,f6_gap
p-4197d05f,1782827444,binance,BTC/USDT:USDT,buy,0.5586209895052272,0.4699252127628116,0.8667511921803843,32.986111111111114,40.79041044373955,49.82644628099174,1.4973908142812624
p-e518c4ff,1782827445,binance,ETH/USDT:USDT,buy,0.5586209895052436,0.3766645380596435,0.8667511921803843,28.958333333333332,32.02640325196667,50.48985905809557,1.6288549374467383
p-45325a61,1782827445,binance,ETH/USDT:USDT,sell,-2.2737336480194226,-1.2420135444325198,0.8667511921803843,28.958333333333332,32.02640325196667,50.48985905809557,1.6288549374467383
p-3fa9dc4a,1782827747,binance,BTC/USDT:USDT,buy,0.5586209895052152,0.46576302046719603,0.8667511921803843,32.986111111111114,40.79041044373955,49.826474962816064,1.4973908142812624
p-fa7b5310,1782827749,binance,ETH/USDT:USDT,sell,-3.133794613260706,-1.1652523097877632,0.8667511921803843,28.958333333333332,32.02640325196667,50.48985905809557,1.6288549374467383
p-29340a99,1782827749,binance,ETH/USDT:USDT,sell,-2.2693064638679745,-1.2425954164277522,0.8667511921803843,28.958333333333332,32.02640325196667,50.48985905809557,1.6288549374467383
p-360675cb,1782827749,binance,ETH/USDT:USDT,buy,0.5586209895052067,0.3775638629409766,0.8667511921803843,28.958333333333332,32.02640325196667,50.48985905809557,1.6288549374467383
p-f2886f45,1782828054,binance,BTC/USDT:USDT,sell,0.5613809904952547,0.2698873192910154,0.8991471009000619,36.31944444444444,40.79041044373955,49.826474962816064,1.4973908142812624
p-f2d9e0d7,1782828057,binance,ETH/USDT:USDT,sell,0.5613809904952582,0.22044413798307702,0.8991471009000619,30.48611111111111,32.02640325196667,50.481347773766544,1.6288549374467383
p-564df036,1782828057,binance,ETH/USDT:USDT,sell,0.5613809904952582,0.32429576829429835,0.8991471009000619,30.48611111111111,32.02640325196667,50.481347773766544,1.6288549374467383
p-ccde029b,1782828359,binance,BTC/USDT:USDT,sell,0.5613809904952476,0.25117883264110036,0.8991471009000619,36.31944444444444,40.79041044373955,49.826474962816064,1.4973908142812624
p-05fe04b3,1782828360,binance,ETH/USDT:USDT,sell,0.5613809904952409,0.20996415317809647,0.8991471009000619,30.48611111111111,32.02640325196667,50.48126503953249,1.6288549374467383
p-b7d6cb6a,1782828360,binance,ETH/USDT:USDT,sell,0.5613809904952409,0.30916180087661704,0.8991471009000619,30.48611111111111,32.02640325196667,50.48126503953249,1.6288549374467383
p-169eea65,1782828662,binance,BTC/USDT:USDT,sell,0.5613809904952408,0.2506901434072749,0.8991471009000619,36.31944444444444,40.79041044373955,49.82644628099174,1.4973908142812624
p-12dd9eb4,1782828664,binance,ETH/USDT:USDT,sell,0.5613809904952393,0.20982643670930912,0.8991471009000619,30.48611111111111,32.02640325196667,50.47258979206049,1.6288549374467383
p-ef0d3fc0,1782828664,binance,ETH/USDT:USDT,sell,0.5613809904952393,0.3089627421605579,0.8991471009000619,30.48611111111111,32.02640325196667,50.47258979206049,1.6288549374467383
p-7a1071c6,1782828966,binance,BTC/USDT:USDT,sell,0.5613809904952808,0.2511841218789059,0.8991471009000619,36.31944444444444,40.79041044373955,49.82644628099174,1.4973908142812624
p-b184ab49,1782828967,binance,ETH/USDT:USDT,sell,0.5613809904952165,0.21004652228890794,0.8991471009000619,30.48611111111111,32.02640325196667,50.47250859106529,1.6288549374467383
p-c8dc0512,1782828967,binance,ETH/USDT:USDT,sell,0.5613809904952165,0.30928085689025164,0.8991471009000619,30.48611111111111,32.02640325196667,50.47250859106529,1.6288549374467383
p-f9cd3485,1782829270,binance,BTC/USDT:USDT,sell,0.5613809904952448,0.2510352055015153,0.8991471009000619,36.31944444444444,40.79041044373955,49.82641758968425,1.4973908142812624
p-5d150504,1782829271,binance,ETH/USDT:USDT,sell,0.5613809904952218,0.20986376242732477,0.8991471009000619,30.48611111111111,32.02640325196667,50.463837828551796,1.6288549374467383
p-c9b60ee8,1782829271,binance,ETH/USDT:USDT,sell,0.5613809904952218,0.3090166941302633,0.8991471009000619,30.48611111111111,32.02640325196667,50.463837828551796,1.6288549374467383
p-d8d1143f,1782829573,binance,BTC/USDT:USDT,sell,0.5613809904952558,0.2512801400730797,0.8991471009000619,36.31944444444444,40.79041044373955,49.826388888888886,1.4973908142812624
p-eb6c17f0,1782829575,binance,ETH/USDT:USDT,sell,0.5613809904952233,0.21018808832835228,0.8991471009000619,30.48611111111111,32.02640325196667,50.45524823913417,1.6288549374467383
p-9b57ccd8,1782829575,binance,ETH/USDT:USDT,sell,0.5613809904952233,0.3094854719214525,0.8991471009000619,30.48611111111111,32.02640325196667,50.45524823913417,1.6288549374467383
p-d11d5822,1782829876,binance,BTC/USDT:USDT,sell,0.5613809904952286,0.2510181162076131,0.8991471009000619,36.31944444444444,40.79041044373955,,1.4973908142812624
p-3a3dd7ea,1782829878,binance,ETH/USDT:USDT,sell,0.5613809904952453,0.21023313051187947,0.8991471009000619,30.48611111111111,32.02640325196667,50.446505237849905,1.6288549374467383
p-27e59683,1782830180,binance,BTC/USDT:USDT,sell,0.5613809904952429,0.25079228316079544,0.8991471009000619,36.31944444444444,40.79041044373955,,1.4973908142812624
p-9f03eb73,1782830182,binance,ETH/USDT:USDT,sell,0.561380990495253,0.21014561929577066,0.8991471009000619,30.48611111111111,32.02640325196667,50.44642857142857,1.6288549374467383
p-be47ad4a,1782830182,binance,ETH/USDT:USDT,sell,0.561380990495253,0.309424089070487,0.8991471009000619,30.48611111111111,32.02640325196667,50.44642857142857,1.6288549374467383
p-74a12c48,1782830485,binance,ETH/USDT:USDT,sell,0.5613809904952536,0.20747307047788957,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-02d5c17f,1782830485,binance,ETH/USDT:USDT,sell,0.5613809904952536,0.3055603882798754,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-34171158,1782830788,binance,ETH/USDT:USDT,sell,0.5613809904952504,0.30553642070979703,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-a75f5226,1782830788,binance,ETH/USDT:USDT,sell,0.5613809904952504,0.20745649584197579,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-7af2d462,1782831092,binance,BTC/USDT:USDT,sell,-0.9163076177851688,-1.9273375146269753,0.8991471009000619,36.31944444444444,40.79041044373955,,1.4973908142812624
p-eab45651,1782831094,binance,ETH/USDT:USDT,sell,-3.1554089905658196,-1.1639496013783572,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-7a394f88,1782831094,binance,ETH/USDT:USDT,sell,-2.2837160487380475,-1.2407117959551717,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-266fc002,1782831398,binance,ETH/USDT:USDT,sell,-0.9203859595028167,-1.9194763048039865,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-5a7f6928,1782831398,binance,ETH/USDT:USDT,sell,-2.3024141511018366,-1.2383110336397103,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-af2995f9,1782831398,binance,ETH/USDT:USDT,sell,-3.18345614411147,-1.162289787512886,0.8991471009000619,30.48611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-faaee4f5,1782831702,binance,ETH/USDT:USDT,sell,-0.9208424607640211,-1.918604676263411,0.9726767238374566,31.73611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-f8d939df,1782831702,binance,ETH/USDT:USDT,sell,-3.0464118127941857,-1.170739164572096,0.9726767238374566,31.73611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-2608a7eb,1782831702,binance,ETH/USDT:USDT,sell,-2.211051263556955,-1.2505229975788752,0.9726767238374566,31.73611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-f83a6f58,1782832007,binance,ETH/USDT:USDT,sell,-3.141429929765843,-1.1647897443534647,0.9726767238374566,31.73611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-af642fd5,1782832007,binance,ETH/USDT:USDT,sell,-2.2743966748714084,-1.24192664356315,0.9726767238374566,31.73611111111111,32.02640325196667,50.44635193133047,1.6288549374467383
p-63c32989,1782832311,binance,ETH/USDT:USDT,sell,-3.136164950355416,-1.1651084287600102,0.9726767238374566,31.73611111111111,32.02640325196667,50.43784340659341,1.6288549374467383
p-74cb0fbd,1782832311,binance,ETH/USDT:USDT,sell,-2.2708866885977943,-1.242387401954347,0.9726767238374566,31.73611111111111,32.02640325196667,50.43784340659341,1.6288549374467383
p-577c9a24,1782832614,binance,ETH/USDT:USDT,sell,-3.136880134248627,-1.165065066295523,0.9726767238374566,31.73611111111111,32.02640325196667,50.429331959471064,1.6288549374467383
p-e4b25c14,1782832614,binance,ETH/USDT:USDT,sell,-2.2713634778599316,-1.2423247098202685,0.9726767238374566,31.73611111111111,32.02640325196667,50.429331959471064,1.6288549374467383
p-ce17f558,1782832917,binance,BTC/USDT:USDT,buy,0.5586209895052359,0.43216383777359235,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-4b58d0c3,1782832919,binance,ETH/USDT:USDT,sell,-2.275879377541762,-1.241732537477713,0.9726767238374566,31.73611111111111,32.02640325196667,50.420817588457574,1.6288549374467383
p-3aad36f2,1782832919,binance,ETH/USDT:USDT,sell,-3.1436539837713524,-1.164655497300404,0.9726767238374566,31.73611111111111,32.02640325196667,50.420817588457574,1.6288549374467383
p-80f5cc00,1782833221,binance,BTC/USDT:USDT,buy,0.5586209895052523,0.4327811127644661,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-aa24f1c2,1782833223,binance,ETH/USDT:USDT,sell,-2.2762310273098736,-1.2416865476988583,0.9726767238374566,31.73611111111111,32.02640325196667,50.41230029204604,1.6288549374467383
p-d01d4c3d,1782833223,binance,ETH/USDT:USDT,sell,0.56138099049526,0.2079388895385751,0.9726767238374566,31.73611111111111,32.02640325196667,50.41230029204604,1.6288549374467383
p-667d38bb,1782833526,binance,BTC/USDT:USDT,buy,0.558620989505229,0.43260134582166565,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-b4f2054f,1782833528,binance,ETH/USDT:USDT,sell,-2.2769296949965026,-1.2415952261568783,0.9726767238374566,31.73611111111111,32.02640325196667,50.41215868109222,1.6288549374467383
p-aacf2268,1782833528,binance,ETH/USDT:USDT,sell,-3.1452294599534683,-1.1645605328966109,0.9726767238374566,31.73611111111111,32.02640325196667,50.41215868109222,1.6288549374467383
p-2a40fcb5,1782833831,binance,BTC/USDT:USDT,buy,0.5586209895052041,0.43243318744929093,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-15bdedd5,1782833832,binance,ETH/USDT:USDT,sell,-3.144963220924969,-1.1645765731217488,0.9726767238374566,31.73611111111111,32.02640325196667,50.40364136035726,1.6288549374467383
p-c722ac45,1782833832,binance,ETH/USDT:USDT,sell,-2.276752202310811,-1.2416184193093598,0.9726767238374566,31.73611111111111,32.02640325196667,50.40364136035726,1.6288549374467383
p-7100d8ad,1782834136,binance,BTC/USDT:USDT,buy,0.5586209895052394,0.43240857798705934,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-78fa938e,1782834139,binance,ETH/USDT:USDT,sell,-3.1466447679234926,-1.1644753171636624,0.9726767238374566,31.73611111111111,32.02640325196667,50.39498540271338,1.6288549374467383
p-790b1d58,1782834139,binance,ETH/USDT:USDT,sell,-2.2778732336431817,-1.2414720081966815,0.9726767238374566,31.73611111111111,32.02640325196667,50.39498540271338,1.6288549374467383
p-b2ad9283,1782834442,binance,BTC/USDT:USDT,sell,0.5613809904952499,0.23362974616006202,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-e100eafc,1782834442,binance,BTC/USDT:USDT,buy,-1.7646487991735262,-1.3299123748862898,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-3d5d45aa,1782834446,binance,ETH/USDT:USDT,sell,0.5613809904952445,0.20014542560388893,0.9726767238374566,31.73611111111111,32.02640325196667,50.39498540271338,1.6288549374467383
p-c033240c,1782834751,binance,BTC/USDT:USDT,buy,0.5586209895052259,0.42045989736412387,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-2541da41,1782834753,binance,ETH/USDT:USDT,sell,0.5613809904952497,0.19975883334073416,0.9726767238374566,31.73611111111111,32.02640325196667,50.38646513225696,1.6288549374467383
p-6651eff4,1782834753,binance,ETH/USDT:USDT,sell,0.5613809904952497,0.2943977825246948,0.9726767238374566,31.73611111111111,32.02640325196667,50.38646513225696,1.6288549374467383
p-695bb2a5,1782835055,binance,BTC/USDT:USDT,buy,0.5586209895052292,0.4201788922945775,0.9726767238374566,46.18055555555556,40.79041044373955,,1.4973908142812624
p-a9620a6d,1782835057,binance,ETH/USDT:USDT,sell,0.561380990495259,0.19955999295115345,0.9726767238374566,31.73611111111111,32.02640325196667,50.377941934375535,1.6288549374467383
p-3a5210d4,1782835057,binance,ETH/USDT:USDT,sell,-2.351921052453363,-1.2321813162865058,0.9726767238374566,31.73611111111111,32.02640325196667,50.377941934375535,1.6288549374467383
p-f6334e67,1782835361,binance,ETH/USDT:USDT,sell,-3.1099424330281202,-1.1667143733426077,1.0013727117539342,34.513888888888886,32.31204976534421,50.377941934375535,1.6510987925660996
p-dccb63c9,1782835361,binance,ETH/USDT:USDT,sell,-2.2534050103795753,-1.2447088006130527,1.0013727117539342,34.513888888888886,32.31204976534421,50.377941934375535,1.6510987925660996
p-85a9797f,1782835667,binance,ETH/USDT:USDT,sell,-2.288026051650101,-1.2401540998807803,1.0013727117539342,34.513888888888886,32.31204976534421,50.36941580756014,1.6510987925660996
p-f16374de,1782835667,binance,ETH/USDT:USDT,sell,0.5613809904952652,0.20658720000237057,1.0013727117539342,34.513888888888886,32.31204976534421,50.36941580756014,1.6510987925660996
p-98a4b109,1782835971,binance,ETH/USDT:USDT,sell,0.5613809904952562,0.20608743128135293,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-b493dbfa,1782835971,binance,ETH/USDT:USDT,sell,-2.292426279600274,-1.239587406462222,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-7d814f7b,1782836274,binance,ETH/USDT:USDT,sell,0.5613809904952373,0.20491051412176928,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-05ded1ce,1782836274,binance,ETH/USDT:USDT,sell,-2.3028732692702776,-1.2382526909367157,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-96008de3,1782836577,binance,ETH/USDT:USDT,sell,-2.3039204918142127,-1.238119722088488,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-b20bf6a1,1782836577,binance,ETH/USDT:USDT,sell,-3.1857156551800823,-1.162157546992655,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-1a012997,1782836881,binance,ETH/USDT:USDT,sell,-2.3233925807802804,-1.2356742336156714,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-8b9104b3,1782836881,binance,ETH/USDT:USDT,sell,-3.2149237886291546,-1.16046749281543,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-4b80635b,1782836881,binance,ETH/USDT:USDT,sell,-0.8615048710929394,-2.047733212517925,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-ff3bed3e,1782837185,binance,ETH/USDT:USDT,sell,-3.215471450767249,-1.1604361434949146,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-45dcbef1,1782837185,binance,ETH/USDT:USDT,sell,-2.3237576888723175,-1.2356288628003145,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-37f215a0,1782837489,binance,ETH/USDT:USDT,sell,-3.213094170701826,-1.1605723137395587,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-0d0e8467,1782837489,binance,ETH/USDT:USDT,sell,-2.3221728354953917,-1.235825935101166,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-156b435b,1782837797,binance,ETH/USDT:USDT,sell,0.561380990495265,0.20314111532747003,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-04e7ec10,1782837797,binance,ETH/USDT:USDT,sell,-2.3188072640621957,-1.2362455377204158,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-28373b32,1782838101,binance,ETH/USDT:USDT,sell,0.5613809904952453,0.20337098412927268,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-9530c08f,1782838101,binance,ETH/USDT:USDT,sell,-2.3167215525959044,-1.2365063291688818,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
p-28c7e2bc,1782838404,binance,ETH/USDT:USDT,sell,-2.3154204653500274,-1.236669307237656,1.0013727117539342,34.513888888888886,32.31204976534421,,1.6510987925660996
